#Gc logAge [M/H] m_ini   logL   logTe logg  m-M0   Av    m2/m1 mbol   U      B      V      R      I      J      H      K        Mact
 1   9.87 -0.23  0.17597 -2.361 3.532  5.118 12.40  0.038 0.00 23.072 27.940 26.407 24.807 23.723 22.492 21.310 20.741 20.493  0.176 
 1   9.87 -0.23  0.60997 -1.008 3.640  4.736 13.20  0.038 0.00 20.490 23.266 22.321 21.169 20.430 19.836 19.010 18.341 18.241  0.610 
 1   9.87 -0.23  1.04939  0.351 3.780  4.175 13.60  0.038 0.79 17.285 18.045 17.992 17.383 17.018 16.694 16.281 15.950 15.914  1.049 
 1   9.87 -0.21  0.47393 -1.389 3.603  4.862 11.40  0.038 0.00 19.643 22.913 21.870 20.595 19.733 18.978 18.054 17.402 17.263  0.474 
 1   9.87 -0.21  0.29099 -1.873 3.572  5.008 13.00  0.038 0.91 21.793 25.736 24.508 23.094 22.124 21.140 20.102 19.520 19.317  0.291 
 1   9.87 -0.21  0.38777 -1.609 3.587  4.930 13.20  0.038 0.00 21.993 25.563 24.453 23.119 22.200 21.327 20.346 19.737 19.567  0.388 
 1   9.87 -0.21  0.89325 -0.132 3.753  4.479 13.90  0.038 0.89 18.574 19.700 19.483 18.737 18.303 17.929 17.428 17.023 16.976  0.893 
 1   9.87 -0.19  0.10565 -2.974 3.466  5.247  9.70  0.036 0.00 21.905 28.944 26.699 24.802 23.340 21.541 19.971 19.416 19.146  0.106 
 1   9.87 -0.19  0.14244 -2.623 3.501  5.162 11.30  0.038 0.90 22.026 27.884 26.072 24.329 23.078 21.548 20.171 19.613 19.347  0.142 
 1   9.87 -0.19  0.48747 -1.358 3.605  4.851 11.60  0.038 0.00 19.765 23.021 21.976 20.706 19.850 19.102 18.181 17.524 17.387  0.487 
 1   9.87 -0.19  0.39328 -1.597 3.587  4.923 11.80  0.038 0.00 20.562 24.142 23.031 21.698 20.777 19.897 18.912 18.303 18.132  0.393 
 1   9.87 -0.19  0.16755 -2.428 3.522  5.126 12.00  0.038 0.00 22.840 27.908 26.338 24.714 23.594 22.282 21.051 20.488 20.235  0.168 
 1   9.87 -0.19  0.21669 -2.128 3.555  5.069 12.10  0.038 0.00 22.190 26.509 25.145 23.651 22.643 21.565 20.477 19.899 19.670  0.217 
 1   9.87 -0.19  0.25268 -1.992 3.563  5.032 12.60  0.038 0.00 22.351 26.453 25.170 23.725 22.739 21.711 20.650 20.069 19.855  0.253 
 1   9.87 -0.17  0.26894 -1.947 3.565  5.021 11.20  0.038 0.95 20.135 24.217 22.946 21.508 20.524 19.494 18.433 17.852 17.639  0.269 
 1   9.87 -0.17  0.31338 -1.819 3.573  4.992 12.10  0.038 0.00 21.417 25.267 24.080 22.694 21.733 20.758 19.728 19.144 18.948  0.313 
 1   9.87 -0.17  0.95931  0.053 3.769  4.388 12.40  0.038 0.00 17.037 17.841 17.767 17.133 16.761 16.433 16.017 15.686 15.652  0.959 
 1   9.87 -0.15  0.09792 -3.102 3.449  5.272  9.80  0.036 0.00 22.324 30.055 27.586 25.616 24.015 22.056 20.339 19.791 19.516  0.098 
 1   9.87 -0.15  0.25426 -1.995 3.561  5.029 11.10  0.038 0.78 20.336 24.599 23.271 21.797 20.793 19.710 18.621 18.042 17.817  0.254 
 1   9.87 -0.15  0.37141 -1.667 3.581  4.946 11.50  0.038 0.00 20.437 24.127 22.992 21.644 20.705 19.774 18.766 18.168 17.989  0.371 
 1   9.87 -0.15  0.78674 -0.489 3.705  4.588 13.10  0.038 0.00 19.091 20.781 20.266 19.364 18.844 18.412 17.807 17.315 17.256  0.787 
 1   9.87 -0.13  0.15876 -2.500 3.512  5.131 10.60  0.037 0.00 21.619 26.931 25.319 23.671 22.502 21.095 19.800 19.244 18.985  0.159 
 1   9.87 -0.13  0.16982 -2.420 3.521  5.120 11.20  0.038 0.87 21.455 26.693 25.107 23.471 22.315 20.925 19.640 19.084 18.825  0.170 
 1   9.87 -0.13  1.23461 -2.886 3.990  8.008 11.50  0.038 0.00 23.485 23.362 23.829 23.601 23.522 23.439 23.476 23.397 23.438  0.597 
 1   9.87 -0.13  0.16080 -2.485 3.514  5.129 12.80  0.038 0.00 23.782 29.047 27.448 25.807 24.647 23.253 21.967 21.411 21.153  0.161 
 1   9.87 -0.11  0.19759 -2.223 3.545  5.081 10.00  0.037 0.97 19.631 24.220 22.802 21.271 20.222 19.033 17.883 17.313 17.071  0.198 
 1   9.87 -0.11  0.32929 -1.789 3.572  4.980 13.70  0.038 0.00 22.941 26.811 25.628 24.250 23.286 22.285 21.244 20.659 20.464  0.329 
 1   9.87 -0.11  0.75524 -0.604 3.687  4.613 13.90  0.038 0.73 19.936 22.098 21.393 20.385 19.772 19.262 18.545 17.965 17.885  0.755 
 1   9.87 -0.09  0.14967 -2.570 3.502  5.138 11.60  0.038 0.79 22.339 28.111 26.393 24.689 23.435 21.878 20.470 19.923 19.652  0.150 
 1   9.87 -0.09  0.30581 -1.852 3.567  4.990 12.00  0.038 0.00 21.400 25.390 24.168 22.766 21.789 20.754 19.695 19.111 18.907  0.306 
 1   9.87 -0.07  0.28050 -1.929 3.561  5.007 10.60  0.037 0.80 19.657 23.887 22.588 21.136 20.133 19.031 17.936 17.356 17.133  0.280 
 1   9.87 -0.07  0.28684 -1.910 3.563  5.002 11.30  0.038 0.00 20.845 24.942 23.687 22.265 21.277 20.209 19.133 18.550 18.338  0.287 
 1   9.87 -0.07  0.19110 -2.276 3.537  5.088 11.80  0.038 0.94 21.610 26.383 24.939 23.388 22.305 21.034 19.834 19.273 19.026  0.191 
 1   9.87 -0.07  0.14014 -2.657 3.493  5.161 12.00  0.038 0.81 22.918 28.951 27.156 25.419 24.116 22.489 21.027 20.483 20.208  0.140 
 1   9.87 -0.07  0.54804 -1.222 3.613  4.796 12.20  0.038 0.00 20.024 23.235 22.175 20.927 20.092 19.371 18.459 17.779 17.657  0.548 
 1   9.87 -0.05  0.29738 -1.882 3.563  4.993 11.50  0.038 0.98 20.245 24.333 23.086 21.669 20.681 19.608 18.531 17.947 17.736  0.297 
 1   9.87 -0.05  0.57871 -1.143 3.620  4.769 11.80  0.038 0.00 19.429 22.569 21.510 20.277 19.464 18.779 17.885 17.195 17.080  0.579 
 1   9.87 -0.05  1.20519 -2.653 4.045  7.987 12.10  0.038 0.00 23.503 23.518 23.972 23.770 23.756 23.737 23.854 23.808 23.863  0.587 
 1   9.87 -0.05  0.21060 -2.175 3.546  5.065 12.90  0.038 0.00 23.108 27.600 26.225 24.722 23.685 22.504 21.364 20.793 20.554  0.211 
 1   9.87 -0.03  0.17618 -2.388 3.522  5.106 11.20  0.038 0.00 21.941 26.917 25.442 23.869 22.746 21.390 20.136 19.584 19.331  0.176 
 1   9.87 -0.03  0.25521 -2.013 3.554  5.021 11.40  0.038 0.00 21.202 25.490 24.181 22.722 21.712 20.582 19.474 18.895 18.667  0.255 
 1   9.87 -0.03  0.46338 -1.449 3.592  4.865 12.40  0.038 0.00 20.792 24.316 23.221 21.922 21.015 20.133 19.147 18.512 18.358  0.463 
 1   9.87 -0.03  0.34762 -1.755 3.571  4.964 13.30  0.038 0.72 21.989 26.016 24.799 23.401 22.418 21.349 20.274 19.691 19.483  0.348 
 1   9.87 -0.01  1.18638 -0.156 3.742  4.468 11.70  0.038 0.77 16.858 18.042 17.766 17.002 16.569 16.203 15.713 15.323 15.280  0.913 
 1   9.87  0.01  0.18276 -2.346 3.526  5.094  9.90  0.036 0.00 20.535 25.403 23.968 22.418 21.311 19.974 18.735 18.183 17.933  0.183 
 1   9.87  0.01  0.73476 -0.714 3.666  4.629 10.70  0.037 0.00 17.255 19.676 18.817 17.751 17.098 16.583 15.841 15.231 15.154  0.735 
 1   9.87  0.01  0.10472 -3.004 3.456  5.234 10.90  0.038 0.00 23.181 30.263 28.143 26.282 24.780 22.896 21.209 20.673 20.383  0.105 
 1   9.87  0.01  0.19040 -2.292 3.532  5.083 11.80  0.038 0.00 22.299 27.041 25.633 24.102 23.017 21.725 20.516 19.958 19.712  0.190 
 1   9.87  0.05  0.20009 -2.227 3.538  5.065 11.70  0.038 0.00 22.038 26.658 25.277 23.765 22.702 21.453 20.271 19.708 19.465  0.200 
 1   9.87  0.05  0.22395 -2.134 3.543  5.041 12.20  0.038 0.71 21.932 26.638 25.246 23.725 22.647 21.365 20.149 19.589 19.341  0.224 
 1   9.87  0.07  0.13625 -2.707 3.484  5.162 10.40  0.037 0.00 21.938 27.949 26.198 24.478 23.167 21.520 20.040 19.503 19.224  0.136 
 1   9.87  0.07  0.13274 -2.738 3.481  5.170 11.40  0.038 0.00 23.015 29.124 27.341 25.608 24.279 22.608 21.110 20.573 20.292  0.133 
 1   9.87  0.09  0.13033 -2.761 3.478  5.174 10.20  0.037 0.00 21.873 28.073 26.262 24.516 23.171 21.477 19.960 19.424 19.142  0.130 
 1   9.87  0.11  1.87178 -4.031 3.797  8.523  9.50  0.035 0.00 24.348 24.551 24.794 24.276 23.928 23.606 23.280 23.032 22.971  0.833 
 1   9.87  0.13  0.62802 -1.040 3.625  4.724 12.40  0.038 0.00 19.770 22.908 21.817 20.596 19.798 19.123 18.235 17.534 17.429  0.628 
 1   9.89 -0.79  0.14865 -2.486 3.533  5.174 13.50  0.038 0.97 23.777 29.006 27.153 25.403 24.309 23.189 22.048 21.454 21.217  0.149 
 1   9.89 -0.77  0.80272 -0.170 3.768  4.531 10.50  0.037 0.00 15.696 16.350 16.420 15.832 15.465 15.126 14.701 14.357 14.320  0.803 
 1   9.89 -0.75  0.22943 -1.960 3.596  5.090 12.10  0.038 0.00 21.771 25.032 24.022 22.700 21.822 21.090 20.181 19.587 19.414  0.229 
 1   9.89 -0.73  0.45551 -1.327 3.632  4.899 11.20  0.038 0.00 19.287 21.993 21.139 19.980 19.230 18.620 17.799 17.165 17.038  0.456 
 1   9.89 -0.71  0.38834 -1.497 3.622  4.959 12.20  0.038 0.00 20.712 23.580 22.679 21.472 20.683 20.040 19.196 18.567 18.427  0.388 
 1   9.89 -0.69  0.29586 -1.742 3.609  5.035 11.00  0.038 0.73 19.662 22.817 21.837 20.548 19.694 18.983 18.091 17.487 17.323  0.296 
 1   9.89 -0.67  0.71540 -0.501 3.722  4.627 13.00  0.038 0.00 19.022 20.259 20.030 19.240 18.779 18.370 17.820 17.373 17.316  0.715 
 1   9.89 -0.65  0.62935 -0.804 3.679  4.702  9.70  0.036 0.80 16.121 18.212 17.583 16.588 15.971 15.455 14.730 14.140 14.049  0.629 
 1   9.89 -0.65  1.07467  0.026 3.783  4.428 10.90  0.038 0.81 15.603 16.157 16.251 15.716 15.377 15.063 14.676 14.364 14.333  0.868 
 1   9.89 -0.65  0.28652 -1.761 3.605  5.023 13.50  0.038 0.00 22.673 25.787 24.821 23.543 22.694 21.992 21.106 20.499 20.340  0.287 
 1   9.89 -0.63  0.10948 -2.869 3.493  5.262 11.30  0.038 0.74 23.094 29.807 27.469 25.534 24.223 22.686 21.224 20.625 20.372  0.109 
 1   9.89 -0.63  0.41933 -1.432 3.622  4.926 13.00  0.038 1.00 20.601 23.502 22.582 21.370 20.577 19.932 19.082 18.445 18.308  0.419 
 1   9.89 -0.59  0.28739 -1.779 3.600  5.022 10.70  0.037 0.00 19.919 23.113 22.123 20.825 19.958 19.235 18.335 17.732 17.568  0.287 
 1   9.89 -0.59  0.19768 -2.121 3.578  5.112 11.70  0.038 0.96 21.102 24.976 23.723 22.266 21.306 20.440 19.447 18.870 18.665  0.198 
 1   9.89 -0.59  1.06486 -1.273 4.365  7.900 13.80  0.038 0.00 21.754 23.002 23.804 23.901 24.009 24.143 24.456 24.520 24.610  0.604 
 1   9.89 -0.57  0.46454 -1.333 3.625  4.883 10.60  0.037 0.91 18.077 20.997 20.064 18.851 18.056 17.410 16.556 15.912 15.778  0.465 
 1   9.89 -0.57  0.14346 -2.565 3.518  5.179 11.70  0.038 0.00 22.883 28.355 26.492 24.727 23.585 22.322 21.113 20.526 20.276  0.143 
 1   9.89 -0.57  0.34197 -1.637 3.607  4.983 13.50  0.038 0.00 22.363 25.474 24.501 23.229 22.384 21.684 20.800 20.185 20.030  0.342 
 1   9.89 -0.55  0.31590 -1.712 3.601  5.001 11.40  0.038 0.00 20.451 23.638 22.646 21.353 20.489 19.768 18.870 18.264 18.102  0.316 
 1   9.89 -0.55  0.50740 -1.219 3.632  4.838 12.90  0.038 0.00 20.717 23.484 22.589 21.422 20.667 20.056 19.226 18.573 18.455  0.507 
 1   9.89 -0.55  0.18943 -2.197 3.565  5.120 13.60  0.038 0.00 23.862 27.975 26.621 25.115 24.132 23.213 22.192 21.614 21.398  0.189 
 1   9.89 -0.53  0.11055 -2.868 3.489  5.253 11.60  0.038 0.00 23.540 30.110 27.838 25.922 24.606 23.053 21.692 21.104 20.854  0.111 
 1   9.89 -0.53  0.21239 -2.069 3.578  5.093 12.20  0.038 0.00 22.143 25.880 24.686 23.263 22.317 21.474 20.496 19.917 19.721  0.212 
 1   9.89 -0.51  0.43077 -1.434 3.614  4.909 11.70  0.038 0.84 19.495 22.578 21.603 20.345 19.510 18.821 17.939 17.311 17.164  0.431 
 1   9.89 -0.51  0.30550 -1.754 3.596  5.007 12.70  0.038 0.00 21.854 25.159 24.125 22.805 21.922 21.174 20.257 19.656 19.488  0.306 
 1   9.89 -0.49  0.15675 -2.465 3.527  5.152  9.70  0.036 0.92 20.005 25.283 23.526 21.805 20.683 19.438 18.240 17.657 17.404  0.157 
 1   9.89 -0.49  0.51144 -1.222 3.629  4.831 11.30  0.038 0.00 19.124 21.962 21.038 19.855 19.086 18.465 17.624 16.964 16.845  0.511 
 1   9.89 -0.49  0.17696 -2.308 3.548  5.132 11.70  0.038 0.00 22.240 26.858 25.303 23.696 22.666 21.624 20.539 19.957 19.715  0.177 
 1   9.89 -0.49  0.25699 -1.910 3.585  5.044 12.10  0.038 0.00 21.644 25.212 24.082 22.703 21.782 20.970 20.015 19.427 19.242  0.257 
 1   9.89 -0.49  0.19324 -2.182 3.565  5.111 13.50  0.038 0.00 23.725 27.844 26.495 24.993 24.009 23.077 22.051 21.473 21.256  0.193 
 1   9.89 -0.47  0.57861 -1.029 3.646  4.758  7.40  0.024 0.00 14.742 17.296 16.450 15.347 14.643 14.077 13.281 12.630 12.532  0.579 
 1   9.89 -0.47  0.32208 -1.726 3.595  4.998  9.90  0.036 0.00 18.985 22.322 21.276 19.953 19.066 18.305 17.382 16.780 16.612  0.322 
 1   9.89 -0.47  0.11956 -2.794 3.494  5.232 11.70  0.038 0.00 23.456 29.734 27.613 25.747 24.470 22.960 21.618 21.033 20.777  0.120 
 1   9.89 -0.47  0.13741 -2.633 3.509  5.191 12.00  0.038 0.00 23.353 29.064 27.159 25.374 24.186 22.819 21.555 20.971 20.715  0.137 
 1   9.89 -0.45  0.21339 -2.088 3.572  5.087 10.20  0.037 0.00 20.189 24.098 22.844 21.394 20.428 19.528 18.522 17.946 17.740  0.213 
 1   9.89 -0.45  0.31974 -1.739 3.593  4.999 10.70  0.037 0.98 19.083 22.486 21.417 20.082 19.185 18.406 17.472 16.873 16.701  0.320 
 1   9.89 -0.45  0.20760 -2.110 3.570  5.093 11.10  0.038 0.95 20.454 24.466 23.170 21.697 20.723 19.800 18.782 18.205 17.994  0.208 
 1   9.89 -0.45  0.75406 -0.463 3.719  4.601 11.20  0.038 0.00 17.127 18.476 18.167 17.350 16.878 16.468 15.908 15.452 15.397  0.754 
 1   9.89 -0.45  0.40080 -1.524 3.604  4.928 11.90  0.038 0.00 20.479 23.660 22.658 21.378 20.523 19.804 18.904 18.278 18.127  0.401 
 1   9.89 -0.45  0.18961 -2.220 3.558  5.114 12.00  0.038 0.00 22.319 26.634 25.210 23.673 22.671 21.685 20.632 20.052 19.825  0.190 
 1   9.89 -0.45  0.45617 -1.385 3.614  4.885 12.10  0.038 0.00 20.333 23.391 22.413 21.168 20.345 19.665 18.787 18.143 18.005  0.456 
 1   9.89 -0.45  0.14432 -2.574 3.514  5.171 12.20  0.038 0.00 23.405 28.932 27.103 25.350 24.188 22.860 21.616 21.035 20.779  0.144 
 1   9.89 -0.45  0.19939 -2.145 3.568  5.100 12.70  0.038 0.00 22.832 26.855 25.554 24.079 23.103 22.179 21.159 20.582 20.371  0.199 
 1   9.89 -0.45  0.21465 -2.083 3.572  5.086 12.90  0.038 0.00 22.877 26.779 25.528 24.079 23.114 22.216 21.210 20.634 20.429  0.215 
 1   9.89 -0.43  0.15925 -2.455 3.526  5.147  9.70  0.036 0.81 20.129 25.471 23.725 22.007 20.869 19.576 18.347 17.767 17.513  0.159 
 1   9.89 -0.43  0.16024 -2.448 3.527  5.146 11.10  0.038 0.00 21.989 27.075 25.403 23.724 22.625 21.413 20.234 19.655 19.403  0.160 
 1   9.89 -0.43  0.28151 -1.853 3.584  5.025 11.40  0.038 0.00 20.804 24.393 23.260 21.885 20.961 20.132 19.168 18.578 18.394  0.282 
 1   9.89 -0.41  1.11949 -2.683 4.040  8.003 12.00  0.038 0.00 23.478 23.475 23.932 23.726 23.707 23.681 23.792 23.743 23.797  0.598 
 1   9.89 -0.41  0.12892 -2.718 3.499  5.208 12.20  0.038 0.00 23.765 29.756 27.777 25.962 24.725 23.258 21.937 21.357 21.098  0.129 
 1   9.89 -0.41  0.30031 -1.803 3.586  5.009 12.30  0.038 0.95 20.876 24.455 23.327 21.958 21.035 20.204 19.241 18.649 18.467  0.300 
 1   9.89 -0.41  0.16451 -2.419 3.531  5.141 12.90  0.038 0.00 23.717 28.718 27.078 25.418 24.330 23.135 21.967 21.389 21.139  0.165 
 1   9.89 -0.39  0.34939 -1.687 3.592  4.982  6.70  0.020 0.81 15.136 18.627 17.526 16.179 15.269 14.453 13.502 12.906 12.730  0.349 
 1   9.89 -0.39  0.11902 -2.809 3.490  5.229 11.10  0.038 0.00 22.894 29.244 27.137 25.280 23.978 22.417 21.039 20.462 20.203  0.119 
 1   9.89 -0.39  0.90709  0.038 3.776  4.407 12.20  0.038 0.00 16.874 17.537 17.557 16.974 16.619 16.299 15.899 15.578 15.546  0.907 
 1   9.89 -0.39  0.32824 -1.740 3.589  4.995 12.50  0.038 0.00 21.620 25.118 24.019 22.670 21.760 20.946 19.994 19.396 19.220  0.328 
 1   9.89 -0.39  0.33122 -1.732 3.589  4.993 12.60  0.038 0.00 21.701 25.189 24.093 22.747 21.838 21.027 20.077 19.477 19.303  0.331 
 1   9.89 -0.39  0.30745 -1.792 3.585  5.006 12.90  0.038 0.95 21.446 25.041 23.909 22.539 21.615 20.775 19.807 19.216 19.033  0.307 
 1   9.89 -0.39  0.22221 -2.070 3.569  5.075 13.30  0.038 0.00 23.246 27.239 25.960 24.503 23.530 22.593 21.570 20.992 20.782  0.222 
 1   9.89 -0.39  0.19079 -2.225 3.555  5.108 13.40  0.038 0.00 23.733 28.133 26.688 25.143 24.132 23.106 22.036 21.456 21.223  0.191 
 1   9.89 -0.37  0.56237 -1.104 3.635  4.776  9.00  0.034 0.84 16.047 18.941 17.991 16.801 16.023 15.386 14.533 13.873 13.754  0.562 
 1   9.89 -0.37  0.09959 -3.052 3.462  5.283  9.70  0.036 0.89 21.636 29.532 26.911 24.893 23.300 21.372 19.657 19.096 18.828  0.100 
 1   9.89 -0.37  0.15638 -2.486 3.521  5.147 10.50  0.037 0.73 21.099 26.593 24.830 23.106 21.935 20.569 19.293 18.718 18.462  0.156 
 1   9.89 -0.37  0.10758 -2.929 3.477  5.254 11.00  0.038 0.00 23.093 29.951 27.659 25.741 24.349 22.659 21.201 20.627 20.368  0.108 
 1   9.89 -0.37  0.24277 -1.996 3.572  5.053 12.90  0.038 0.84 22.074 26.069 24.795 23.340 22.366 21.422 20.396 19.817 19.608  0.243 
 1   9.89 -0.37  0.43215 -1.465 3.604  4.899 13.00  0.038 0.00 21.433 24.648 23.632 22.352 21.494 20.762 19.852 19.218 19.070  0.432 
 1   9.89 -0.35  0.46127 -1.394 3.608  4.875  9.10  0.034 0.00 17.356 20.515 19.505 18.243 17.400 16.686 15.787 15.143 15.003  0.461 
 1   9.89 -0.35  0.22699 -2.060 3.567  5.068 11.70  0.038 0.00 21.621 25.653 24.366 22.907 21.930 20.971 19.939 19.360 19.149  0.227 
 1   9.89 -0.35  0.20831 -2.132 3.563  5.086 13.40  0.038 0.99 22.761 26.926 25.585 24.097 23.108 22.120 21.072 20.493 20.274  0.208 
 1   9.89 -0.33  0.89317 -0.053 3.766  4.451 12.90  0.038 0.00 17.802 18.590 18.546 17.913 17.537 17.202 16.776 16.434 16.398  0.893 
 1   9.89 -0.31  3.95581 -4.486 3.649  8.383  8.10  0.029 0.00 24.086 26.684 25.798 24.688 23.975 23.412 22.627 21.988 21.891  0.828 
 1   9.89 -0.31  0.29135 -1.854 3.578  5.012 10.20  0.037 0.91 18.942 22.739 21.548 20.147 19.194 18.278 17.271 16.689 16.494  0.291 
 1   9.89 -0.31  0.14901 -2.550 3.511  5.152 10.70  0.037 0.00 21.844 27.324 25.575 23.862 22.689 21.313 20.039 19.469 19.211  0.149 
 1   9.89 -0.31  1.11498 -2.068 4.188  7.976 11.40  0.038 0.00 21.341 21.929 22.489 22.411 22.482 22.554 22.773 22.780 22.850  0.590 
 1   9.89 -0.31  0.14024 -2.628 3.504  5.175 11.60  0.038 0.00 22.941 28.651 26.823 25.074 23.865 22.428 21.117 20.547 20.287  0.140 
 1   9.89 -0.31  0.27202 -1.912 3.574  5.027 13.00  0.038 0.78 22.033 25.987 24.740 23.306 22.335 21.379 20.351 19.771 19.564  0.272 
 1   9.89 -0.31  0.27552 -1.902 3.575  5.024 13.10  0.038 0.00 22.624 26.438 25.243 23.838 22.882 21.960 20.950 20.370 20.173  0.276 
 1   9.89 -0.31  0.97757  0.213 3.785  4.299 13.30  0.038 0.00 17.537 18.158 18.176 17.622 17.282 16.977 16.599 16.299 16.269  0.978 
 1   9.89 -0.29  0.67652 -0.780 3.669  4.669 12.50  0.038 0.00 19.220 21.469 20.717 19.690 19.061 18.552 17.823 17.221 17.142  0.677 
 1   9.89 -0.29  0.17135 -2.386 3.531  5.127 13.60  0.038 0.80 23.865 29.022 27.391 25.735 24.610 23.311 22.079 21.509 21.255  0.171 
 1   9.89 -0.27  0.12584 -2.761 3.490  5.206  8.50  0.031 0.00 20.174 26.336 24.363 22.560 21.270 19.703 18.309 17.745 17.481  0.126 
 1   9.89 -0.27  1.59817 -3.536 3.834  8.044 10.50  0.037 0.79 23.910 24.054 24.384 23.918 23.586 23.274 22.918 22.598 22.549  0.611 
 1   9.89 -0.27  0.51123 -1.275 3.615  4.829 10.70  0.037 0.79 18.198 21.409 20.377 19.113 18.268 17.535 16.623 15.974 15.834  0.511 
 1   9.89 -0.27  0.17956 -2.328 3.537  5.116 13.00  0.038 0.85 23.061 28.036 26.463 24.840 23.741 22.492 21.292 20.721 20.471  0.180 
 1   9.89 -0.25  0.09493 -3.160 3.443  5.295  8.40  0.031 0.96 20.415 28.665 25.993 23.964 22.271 20.224 18.402 17.853 17.576  0.095 
 1   9.89 -0.25  0.25494 -1.974 3.567  5.034 10.70  0.037 0.00 20.406 24.412 23.153 21.718 20.742 19.757 18.716 18.135 17.927  0.255 
 1   9.89 -0.25  0.18407 -2.298 3.540  5.109 11.20  0.038 0.00 21.715 26.406 24.911 23.336 22.281 21.118 19.976 19.402 19.158  0.184 
 1   9.89 -0.25  0.43052 -1.491 3.597  4.897 12.10  0.038 0.00 20.598 23.962 22.904 21.605 20.721 19.930 18.989 18.357 18.204  0.431 
 1   9.89 -0.25  0.74597 -0.572 3.697  4.615 12.70  0.038 0.00 18.900 20.684 20.135 19.211 18.671 18.222 17.590 17.073 17.009  0.746 
 1   9.89 -0.23  0.15939 -2.482 3.517  5.136 11.90  0.038 0.74 22.474 27.970 26.267 24.574 23.387 21.963 20.648 20.084 19.825  0.159 
 1   9.89 -0.23  0.24792 -2.001 3.565  5.038 12.10  0.038 0.00 21.872 25.944 24.664 23.218 22.235 21.228 20.176 19.595 19.383  0.248 
 1   9.89 -0.23  0.24226 -2.022 3.563  5.044 12.20  0.038 0.00 22.026 26.134 24.840 23.386 22.400 21.385 20.329 19.748 19.533  0.242 
 1   9.89 -0.23  0.27596 -1.914 3.570  5.019 13.10  0.038 0.00 22.656 26.588 25.360 23.945 22.976 22.002 20.968 20.386 20.183  0.276 
 1   9.89 -0.21  0.16500 -2.443 3.521  5.129 11.10  0.038 0.00 21.979 27.096 25.503 23.867 22.742 21.424 20.188 19.624 19.371  0.165 
 1   9.89 -0.21  0.11355 -2.877 3.478  5.227 11.50  0.038 0.00 23.463 30.044 27.957 26.111 24.739 23.047 21.562 21.004 20.734  0.114 
 1   9.89 -0.21  0.36074 -1.687 3.583  4.960 12.70  0.038 0.97 20.967 24.626 23.492 22.138 21.205 20.302 19.307 18.709 18.530  0.361 
 1   9.89 -0.21  0.20758 -2.159 3.554  5.077 13.20  0.038 0.00 23.367 27.716 26.336 24.832 23.821 22.744 21.654 21.076 20.845  0.208 
 1   9.89 -0.19  0.17193 -2.396 3.526  5.120 10.80  0.038 0.00 21.559 26.527 24.985 23.377 22.274 20.991 19.779 19.215 18.964  0.172 
 1   9.89 -0.19  0.18682 -2.287 3.540  5.101 12.20  0.038 0.00 22.688 27.367 25.898 24.337 23.279 22.094 20.942 20.371 20.127  0.187 
 1   9.89 -0.19  0.17376 -2.382 3.528  5.118 12.90  0.038 0.70 23.276 28.447 26.863 25.230 24.091 22.740 21.469 20.906 20.650  0.174 
 1   9.89 -0.19  0.32101 -1.795 3.576  4.988 13.20  0.038 0.79 21.917 25.818 24.611 23.210 22.244 21.263 20.227 19.644 19.444  0.321 
 1   9.89 -0.17  0.19556 -2.227 3.546  5.087 10.10  0.037 0.00 20.437 24.964 23.538 22.006 20.971 19.829 18.705 18.131 17.891  0.196 
 1   9.89 -0.17  0.31185 -1.822 3.573  4.991 10.30  0.037 0.00 19.625 23.479 22.290 20.903 19.942 18.966 17.935 17.351 17.155  0.312 
 1   9.89 -0.17  0.68665 -0.793 3.663  4.663 11.80  0.038 0.85 18.108 20.674 19.800 18.700 18.007 17.446 16.657 16.014 15.922  0.687 
 1   9.89 -0.15  0.11150 -2.902 3.473  5.226  9.60  0.036 0.00 21.624 28.276 26.202 24.360 22.964 21.231 19.707 19.155 18.881  0.112 
 1   9.89 -0.15  0.13895 -2.658 3.496  5.169 10.70  0.037 0.00 22.115 27.923 26.146 24.419 23.170 21.639 20.259 19.706 19.438  0.139 
 1   9.89 -0.15  0.12089 -2.818 3.481  5.209 10.80  0.038 0.00 22.616 28.971 27.003 25.201 23.857 22.193 20.720 20.168 19.895  0.121 
 1   9.89 -0.15  0.20002 -2.198 3.549  5.079 13.10  0.038 0.00 23.365 27.827 26.423 24.905 23.880 22.752 21.639 21.063 20.824  0.200 
 1   9.89 -0.15  0.64843 -0.913 3.648  4.701 14.00  0.038 0.00 21.053 23.727 22.797 21.673 20.962 20.396 19.593 18.932 18.842  0.648 
 1   9.89 -0.13  4.25884 -4.542 3.625  8.324  6.50  0.019 0.88 21.887 24.822 23.826 22.629 21.845 21.210 20.368 19.709 19.596  0.788 
 1   9.89 -0.13  0.40842 -1.567 3.586  4.907 11.30  0.038 0.00 19.987 23.591 22.478 21.151 20.227 19.324 18.329 17.718 17.548  0.408 
 1   9.89 -0.13  1.21824  0.335 3.776  4.169 12.10  0.038 0.85 16.031 16.774 16.715 16.111 15.753 15.438 15.041 14.728 14.695  1.041 
 1   9.89 -0.13  0.89812 -0.141 3.748  4.471 12.50  0.038 0.72 17.461 18.641 18.408 17.651 17.203 16.817 16.290 15.855 15.802  0.898 
 1   9.89 -0.13  0.61235 -1.028 3.634  4.735 13.50  0.038 0.00 20.839 23.741 22.745 21.565 20.804 20.187 19.341 18.661 18.558  0.612 
